FID IID C1 C2 C3 C4 C5 C6 C7 C8 C9 C10
KronosII_P07_6.0_E11_MAP82527318.CEL MAP82527318 0.00595888 0.037636 -0.00592275 0.00905047 0.00612559 -0.0283479 -0.00779692 -0.00696701 0.00226557 -0.00170355
KronosII_P07_6.0_E12_MAP50403310.CEL MAP50403310 0.00256208 0.00587448 0.0117607 -0.00330836 -0.00240711 -4.20216e-05 0.00636163 -0.00104999 0.00104696 0.0068255
KronosII_P07_6.0_F02_MAP77970662.CEL MAP77970662 -4.49014e-05 0.00580891 0.00233146 -0.00262052 0.00189463 -0.00442732 0.00199941 0.00894583 0.00542811 -0.00237112
KronosII_P07_6.0_F03_MAP50106578.CEL MAP50106578 0.000326755 -0.00434306 -0.000664279 -0.00496665 -0.000394612 -0.00427199 -0.0011523 -0.00673855 0.00533772 0.00648832
KronosII_P07_6.0_F05_MAP50302428.CEL MAP50302428 -0.00332291 -0.00192595 0.00131794 -0.00205279 -6.6181e-05 0.00837027 -0.00145834 0.00594466 0.00507589 0.00242377
KronosII_P07_6.0_F06_MAP50105563.CEL MAP50105563 -0.00347692 -0.00216956 -0.00264895 -0.000943104 0.00287304 0.0057261 -0.00228002 0.0049974 0.00103282 0.00172084
KronosII_P07_6.0_F07_MAP95491648.CEL MAP95491648 -0.00044399 -0.000639549 -0.00115068 0.00163211 -0.000614553 0.00316162 -0.00365268 0.00652278 0.00368901 -0.00295921
KronosII_P07_6.0_F08_MAP93815598.CEL MAP93815598 0.00341199 0.0290332 -0.00500696 0.00576367 0.00226736 0.017569 -0.00767966 -0.00316877 -0.00303564 -0.000135287
KronosII_P07_6.0_F09_MAP80333458.CEL MAP80333458 0.00438377 0.0261261 -0.00214203 0.00797959 0.00283291 0.0111884 -0.00637087 0.00767343 7.90862e-05 -0.00401746
KronosII_P07_6.0_F10_MAP45115248.CEL MAP45115248 -0.00460927 0.000160154 -0.000717735 -0.00424878 0.000352273 0.00702379 -0.00320447 0.00256787 0.00736253 -0.0103189
KronosII_P07_6.0_F11_MAP90942860.CEL MAP90942860 0.000451062 -0.000705109 -0.00234613 -0.00482585 0.00183504 -0.00614118 0.00149089 -0.00579451 0.00415808 -0.00534628
KronosII_P07_6.0_F12_MAP04947970.CEL MAP04947970 -0.00682876 -0.00111941 0.00329908 -0.00357511 -0.000935937 -0.00234147 -0.00657345 -3.39212e-05 0.00209865 -0.00744776
KronosII_P07_6.0_G01_MAP50105987.CEL MAP50105987 -0.00136472 0.00149942 -0.00180959 -0.000329394 0.000651841 0.00320397 0.00292667 -0.00410848 0.00163829 0.00044471
KronosII_P07_6.0_G02_MAP62404688.CEL MAP62404688 -0.00404147 -0.00048456 -0.000786013 0.00249592 0.00347827 0.00437524 -0.00591508 -0.00282969 -0.0018495 -0.00425044
KronosII_P07_6.0_G03_MAP08132197.CEL MAP08132197 -0.00746926 -0.00275217 -0.00354369 0.00264503 0.00427058 -0.00101602 -0.00131918 0.00403735 -0.00281125 -0.00470696
KronosII_P07_6.0_G04_MAP24039289.CEL MAP24039289 -0.00508691 0.00351514 -0.00159926 0.000716441 0.00229882 0.000977285 -0.00663092 -0.000435752 0.00578894 0.00507455
KronosII_P07_6.0_G05_MAP24310553.CEL MAP24310553 -0.00133594 0.00423186 -0.00117344 -0.00376039 0.000481568 0.000703935 0.00560091 -0.00178999 0.000398024 -0.000607452
KronosII_P07_6.0_G06_MAP36830117.CEL MAP36830117 0.0022665 0.000759598 -0.00127705 -0.00420738 0.00129241 -0.00124643 -0.000347306 0.00311075 -0.00850551 0.00914341
KronosII_P07_6.0_G08_MAP50102114.CEL MAP50102114 -0.0014832 -0.000353695 0.00171284 -0.00494131 0.000893714 -0.000384782 -0.00586754 0.00497219 -0.00544375 0.00101819
KronosII_P07_6.0_G09_MAP50104846.CEL MAP50104846 -0.000261184 -0.00255574 0.00184263 -0.00986904 -0.00072989 -0.0010947 -0.00227592 -0.00522969 -0.00442703 0.00315256
KronosII_P07_6.0_G10_MAP50105275.CEL MAP50105275 0.0015087 -0.0045392 0.00212831 -0.0112488 -0.00367391 -0.00892053 -0.00619975 0.00432217 -0.00170342 0.000908436
KronosII_P07_6.0_G11_MAP50106730.CEL MAP50106730 0.00279825 -0.00633526 0.00169415 -0.0117204 -3.0994e-05 -0.00578038 -0.0015972 -0.000696225 -0.00113665 0.00164419
KronosII_P07_6.0_G12_MAP50106992.CEL MAP50106992 0.00136983 -0.00402106 0.00205927 -0.0113598 0.00132998 -0.000564521 -0.000361611 -0.00808343 0.00507473 0.0088945
KronosII_P07_6.0_H01_MAP50107169.CEL MAP50107169 -0.0051059 0.00309928 -0.00209393 -0.00559817 0.00392261 0.00302894 0.00229023 -0.00635893 0.00677258 -0.00822677
KronosII_P07_6.0_H02_MAP50107745.CEL MAP50107745 0.000189348 -0.0047994 0.00494451 -0.0116502 0.00108003 -0.0124599 0.00272143 -0.00587881 0.000625761 -0.0033442
KronosII_P07_6.0_H03_MAP50300110.CEL MAP50300110 -0.00166454 -0.000424054 -0.00377675 -0.00288283 0.00504956 0.00383797 -0.0021441 -0.00152314 0.00138628 0.0033123
KronosII_P07_6.0_H04_MAP50404163.CEL MAP50404163 -0.00466968 -0.00100155 -0.00269309 0.000164567 0.0020835 -0.000671178 0.00129705 -0.00136729 -0.0102085 0.000685685
KronosII_P07_6.0_H05_MAP54122640.CEL MAP54122640 0.00171835 0.0396529 -0.0057846 0.0146296 0.00610098 -0.0229976 -0.00491668 -0.00812046 -0.00194608 0.0049284
KronosII_P07_6.0_H06_MAP57978756.CEL MAP57978756 -0.00388057 -0.00166176 -0.000123289 0.00422402 0.000602341 -0.00454056 0.00247712 0.00085013 5.45512e-05 -0.00859948
KronosII_P07_6.0_H07_MAP65652206.CEL MAP65652206 0.0215628 -0.0110663 -0.00419301 0.00440294 0.00315932 -0.00641722 0.00108264 -0.00421008 -0.00457133 0.00210789
KronosII_P07_6.0_H09_MAP90267190.CEL MAP90267190 0.00307072 0.00526476 -0.000459551 -0.00250896 0.00500094 0.0039014 0.00231922 0.00574669 -7.03235e-05 -0.0100817
KronosII_P07_6.0_H10_MAP92613520.CEL MAP92613520 -0.00418049 0.00241297 -0.000872601 -0.00266255 0.00132189 -0.00370142 0.00525823 -0.00744859 -0.00501652 -0.000462445
KronosII_P08_6.0_A02_ROS11030909.CEL ROS11030909 0.00239332 0.00274588 0.00109862 -0.0024495 -0.00119392 0.000555156 -0.000933255 0.00449822 0.00427143 -0.0020678
KronosII_P08_6.0_A05_ROS20271359.CEL ROS20271359 0.000592621 0.00708186 0.00284856 -0.00358721 -0.00146272 0.00152106 -0.00305876 -0.00548833 -0.00286218 -0.00305614
KronosII_P08_6.0_A06_ROS10203224.CEL ROS10203224 -0.00484073 -0.00347081 -0.00100364 0.00343528 -0.00530096 -0.0023279 -0.0141808 -0.00292877 0.00187456 -0.00672218
KronosII_P08_6.0_A12_ROS10514454.CEL ROS10514454 -0.011491 -0.00838255 -0.0063653 0.0104298 -0.000294014 0.00684237 -0.0257017 -0.00553469 -0.000458117 -0.000556684
KronosII_P08_6.0_B02_ROS11440263.CEL ROS11440263 -0.0104249 -0.00488001 -0.00326545 0.00893119 -8.74164e-05 0.000219878 -0.00939512 0.00278176 -0.0100351 -0.00458601
KronosII_P08_6.0_B03_ROS20187042.CEL ROS20187042 -0.0100546 -0.00712654 -0.0094372 0.0113893 -0.00166232 0.00235207 -0.023182 0.00266393 0.00525928 -0.0121553
KronosII_P08_6.0_B04_ROS20800682.CEL ROS20800682 0.0154856 -0.00840616 -0.00414991 0.00779359 -0.00514671 0.00165468 -0.0216933 -0.00415324 0.000442058 -0.00197073
KronosII_P08_6.0_B05_ROS10537609.CEL ROS10537609 -0.00295564 0.00425857 -0.00318852 -0.0012787 0.00387248 -0.000536478 -0.00549659 -0.00271721 -0.00185669 0.00286641
KronosII_P08_6.0_B06_ROS20149910.CEL ROS20149910 0.00298587 -0.00335164 -0.00121793 0.00142419 -0.00305672 0.00161739 -0.0151741 -0.00636494 0.00456165 -0.00490055
KronosII_P08_6.0_B07_ROS20232474.CEL ROS20232474 -0.00837304 -0.00322017 -0.00441177 0.00533795 0.00280217 -0.00640078 0.0055227 -0.000325958 -0.00120809 0.00310072
KronosII_P08_6.0_B08_ROS11616707.CEL ROS11616707 -0.00898422 -0.00702167 -0.0037452 0.00715913 0.00314869 -0.0019167 0.000979258 0.00634567 0.00329371 -0.00470758
KronosII_P08_6.0_B09_ROS11631558.CEL ROS11631558 -0.00324909 0.00262268 0.00192132 0.00212928 0.00284183 -0.00236697 -0.00407817 0.00174847 -0.00485267 0.000557161
KronosII_P08_6.0_B10_ROS15413198.CEL ROS15413198 -0.0090956 -0.00710159 -0.00196144 0.00691779 0.0031924 -0.00156019 -0.000227447 -0.000394974 -0.00486147 -0.00506592
KronosII_P08_6.0_B11_ROS20906079.CEL ROS20906079 0.000552106 0.00303886 -0.00266798 -0.00368717 -0.00191479 -0.00111021 0.0040471 -0.00417997 0.00264154 0.00409727
KronosII_P08_6.0_B12_ROS21176459.CEL ROS21176459 -0.010765 -0.00762602 -0.00491343 0.00982982 0.00230294 0.00138554 0.00208533 0.00256711 0.00222454 0.00167198
KronosII_P08_6.0_C01_ROS11466579.CEL ROS11466579 -0.00885607 -0.0073953 0.000617248 0.00408568 0.00206901 0.000394743 -0.000283122 -0.00154171 -0.00439761 0.00116597
KronosII_P08_6.0_C02_ROS10253148.CEL ROS10253148 0.00540034 0.0039293 -0.000535981 -0.00267215 -0.00109429 0.000309769 6.39344e-05 0.00266003 -0.00353471 0.0114136
KronosII_P08_6.0_C03_ROS21407511.CEL ROS21407511 -0.00736685 -0.00474547 -0.000729456 0.00216437 0.00336811 -0.00492615 -0.0005153 0.00173747 -0.00685714 0.00123814
KronosII_P08_6.0_C05_ROS20787136.CEL ROS20787136 0.00935844 -0.00143268 -0.00345875 0.000951629 0.00166591 -0.00429824 -0.00194471 -0.00537619 0.00675399 0.000997258
KronosII_P08_6.0_C06_ROS10205244.CEL ROS10205244 0.00416916 0.00365183 0.00137815 -0.00363239 -0.000325796 0.0108427 0.00750768 0.00928799 -0.000846358 0.000336702
KronosII_P08_6.0_C07_ROS11471260.CEL ROS11471260 -0.00278596 -0.0052859 0.00208809 0.00213184 0.000904541 -0.00236915 -0.000238101 -0.00120019 0.00288845 0.00570094
KronosII_P08_6.0_C10_ROS20767628.CEL ROS20767628 -0.00127327 0.00868673 -0.0022254 0.00164557 -0.000786608 0.00323006 0.00393021 -0.000933039 0.00419765 -0.00730231
KronosII_P08_6.0_C12_ROS11455530.CEL ROS11455530 -0.00526616 -0.000869842 -0.00181327 0.00406477 0.000867542 -0.00487724 -0.00115696 -0.0078525 0.00712099 0.00176428
KronosII_P08_6.0_D04_ROS20112377.CEL ROS20112377 -0.00288652 0.00199003 -0.00340319 -0.000362744 0.00128598 0.0014198 -0.00188602 -0.000707109 0.00562391 -0.0029625
KronosII_P08_6.0_D07_ROS21232118.CEL ROS21232118 0.0187129 -0.00419803 -0.00525153 0.00838049 0.00038367 0.004059 -0.00323969 0.00282412 0.00101541 0.012819
KronosII_P08_6.0_D08_ROS11409232.CEL ROS11409232 -0.00898206 -0.00549378 -0.00574643 0.00754223 0.00173376 -0.000906651 -0.00637567 0.000718304 0.00408103 -0.00538709
KronosII_P08_6.0_D09_ROS11413170.CEL ROS11413170 -0.0132226 -0.00850449 -0.0054179 0.00971752 0.00638075 -0.00329513 -0.00655458 0.00484917 -0.0024499 0.00663445
KronosII_P08_6.0_D12_ROS11310718.CEL ROS11310718 -0.00849728 -0.00322207 -0.00645531 0.00832851 -0.00076977 0.00516664 -5.8972e-05 -0.0037173 0.00953896 0.00519172
KronosII_P08_6.0_E01_ROS21000180.CEL ROS21000180 0.0184432 -0.00708494 -0.00238571 0.00663156 0.00262435 0.00244007 -0.0032199 0.00486421 -0.00667648 -0.00191284
KronosII_P08_6.0_E02_ROS20201189.CEL ROS20201189 -0.0105424 -0.00774253 -0.00548542 0.0064015 0.00119101 -0.0011809 0.00452572 -0.0013995 -0.0081533 -0.000282921
KronosII_P08_6.0_E03_ROS20914669.CEL ROS20914669 -0.00120565 0.00357741 0.00229886 -0.00366484 -0.000773007 0.00756726 0.00424231 0.00152251 0.00293581 0.00271789
KronosII_P08_6.0_E04_ROS11275158.CEL ROS11275158 2.09683e-05 0.00505001 0.0010957 -0.0054575 0.000777718 0.00402515 0.00280767 0.000773136 0.00426469 0.00156273
KronosII_P08_6.0_E05_ROS20221273.CEL ROS20221273 0.0112117 0.00576635 -0.00331529 0.00178745 0.000981607 0.0059124 -0.00144177 0.00702976 -0.00122969 0.00578296
KronosII_P08_6.0_E06_ROS11229148.CEL ROS11229148 -0.0087913 -0.0060104 -0.00765014 0.00844079 0.00371728 -0.00439412 0.00126838 0.00596524 -0.00470997 0.00416771
KronosII_P08_6.0_E07_ROS11173549.CEL ROS11173549 0.000529967 0.00418092 -0.000947692 -0.00424349 0.00143106 0.000653809 -0.00113908 0.0049478 0.000668164 0.00309213
KronosII_P08_6.0_E08_ROS10435090.CEL ROS10435090 -0.00858448 -0.00480531 -0.00305092 0.0053848 0.00558992 -0.000483638 -0.00565393 0.00728348 0.000120296 -0.00144462
KronosII_P08_6.0_E11_ROS10524640.CEL ROS10524640 -0.0115868 -0.00588262 -0.00525874 0.00541881 0.000202787 -0.0026788 0.00563247 0.011542 -0.00221882 -0.00473041
KronosII_P08_6.0_F01_ROS10901987.CEL ROS10901987 0.00431916 0.00161528 0.00333436 -0.00227411 -0.00270214 -0.00281627 0.000205472 -0.00484384 0.00155498 -0.00374912
KronosII_P08_6.0_F03_ROS20963578.CEL ROS20963578 0.0065484 0.00397414 0.00134905 -0.00401773 0.0023608 0.00773623 0.00230132 -0.00629305 -0.000859929 -0.00554095
KronosII_P08_6.0_F04_ROS11681508.CEL ROS11681508 -0.00905233 -0.00650382 -0.00224815 0.0066965 0.0036767 0.000521005 0.0022346 -0.00276903 -0.00125075 0.00259173
KronosII_P08_6.0_F05_ROS15844425.CEL ROS15844425 -0.000452203 0.00923709 -0.00372499 -0.00227956 0.00180343 0.00332994 -0.00160349 0.00364658 0.00328128 0.00254942
KronosII_P08_6.0_F06_ROS20242958.CEL ROS20242958 -0.00408687 0.00151933 -0.00286332 0.000248911 0.00225546 0.00529067 0.00219079 0.00308505 0.00035046 0.0055438
KronosII_P08_6.0_F07_ROS15773499.CEL ROS15773499 -0.0126882 -0.00655702 -0.00449237 0.010844 0.00274218 0.00319807 -0.00278848 -0.0039943 0.00322128 -0.000693903
KronosII_P08_6.0_F08_ROS20953832.CEL ROS20953832 0.00116121 0.00653206 0.00222488 -0.00470839 -0.000949149 0.00478539 0.00703492 0.00158502 0.000750203 0.000857141
KronosII_P08_6.0_F09_ROS10480383.CEL ROS10480383 0.00081638 -0.00146101 0.00180011 -0.00569289 -0.00250548 0.00261161 -0.000715203 -0.00565643 0.00820963 0.00989186
KronosII_P08_6.0_F10_ROS20165190.CEL ROS20165190 -0.00561094 -0.0015798 -0.00199763 0.00184559 0.00178148 0.000337907 0.00167876 0.00197679 -0.0101711 0.0020301
KronosII_P08_6.0_F12_ROS20108141.CEL ROS20108141 -0.0048407 0.00282337 -0.00201398 0.00218932 0.00253942 -0.00324084 0.00208953 -0.00311654 -0.00373237 0.00377351
KronosII_P08_6.0_G03_ROS21411459.CEL ROS21411459 -0.00206125 -0.0015498 0.00128609 -0.00382168 0.00399598 -0.00457672 0.00247863 -0.0017399 0.00909682 0.0016761
KronosII_P08_6.0_G04_ROS10885370.CEL ROS10885370 -0.00780512 -0.00304706 -0.00307012 0.00137842 0.00110724 0.00169828 -0.00205213 0.000508743 -0.0028146 -0.0102912
KronosII_P08_6.0_G07_ROS20185860.CEL ROS20185860 -0.00116298 0.00759362 -0.00206208 -0.00349439 0.00190713 0.00653587 0.00495676 -0.00220588 0.000186929 0.00299153
KronosII_P08_6.0_G08_ROS20798913.CEL ROS20798913 0.010516 -0.00197598 -0.00207447 0.00517969 0.00280444 0.000963737 0.00232353 -0.00105555 -0.00508311 -2.13239e-05
KronosII_P08_6.0_G09_ROS20124321.CEL ROS20124321 -0.0105343 -0.00370798 -0.00258697 0.00685466 0.00371694 0.00458257 0.00252753 0.00183382 0.00128935 -0.00218219
KronosII_P08_6.0_G10_ROS20148879.CEL ROS20148879 -0.00383715 0.000382142 0.000257549 0.00397758 0.00551687 0.00656544 -0.00142861 -0.0045003 -0.0022659 0.000282616
KronosII_P08_6.0_G11_ROS20179164.CEL ROS20179164 -0.00113453 0.00587696 0.00710773 -0.000651675 0.00241846 0.00788396 0.00387836 0.00138387 0.00389849 -0.000444932
KronosII_P08_6.0_G12_ROS21157370.CEL ROS21157370 -0.0062655 0.000342979 -0.0040411 0.000370078 0.00358403 0.00211593 -0.00207235 0.0072202 -0.00461972 -0.00386629
KronosII_P08_6.0_H05_ROS10424475.CEL ROS10424475 0.0160677 -0.00748028 -0.00516917 0.00625636 -0.00580979 0.000610122 -0.0199161 -0.00228737 -0.000448955 -0.00658063
KronosII_P08_6.0_H10_ROS20945666.CEL ROS20945666 -0.00338482 -0.00191132 0.00390592 -0.00932506 -0.00155201 -0.00215343 -0.00529524 -0.00119904 0.00286489 0.00201063
KronosII_P25_6.0_A01_MAP22776575.CEL MAP22776575 -0.00161712 0.000693233 -0.00277526 -0.0028947 0.00152143 -0.000408569 -0.000704851 -0.00339449 0.000361987 0.000728836
KronosII_P25_6.0_A02_MAP64358179.CEL MAP64358179 0.0024146 -0.00367944 0.00213986 -0.0096561 -0.00170991 -0.00678498 0.000185203 -0.00468362 -0.00554108 0.00145966
KronosII_P25_6.0_A03_MAP09032080.CEL MAP09032080 -0.00149398 -0.000562289 0.00145464 -0.000503953 0.000349632 -0.00461408 0.00853847 -0.00364814 0.00075075 -0.00524651
KronosII_P25_6.0_A05_MAP50102826.CEL MAP50102826 -0.00430146 -0.00148316 -0.000454736 -0.00289794 0.00137086 -0.00300592 0.00394341 0.00236534 -0.00373112 -0.00499064
KronosII_P25_6.0_A06_MAP31756046.CEL MAP31756046 0.000352687 -0.00377797 0.00088624 -0.00674942 -0.00322351 0.00079459 0.00160218 0.0090455 -0.000753677 0.0093638
KronosII_P25_6.0_A07_MAP87264456.CEL MAP87264456 -0.0040024 0.000722269 -0.00123189 -0.00216841 0.00527937 -0.00272876 -0.00586801 0.0111489 0.0037269 0.00316028
KronosII_P25_6.0_A08_MAP86903794.CEL MAP86903794 0.0135793 0.00356022 -0.00548992 0.00639527 0.00645108 -0.000635087 0.000109473 -0.00774062 0.00219403 -0.00354451
KronosII_P25_6.0_A09_MAP77891596.CEL MAP77891596 -0.00247143 0.00788978 -0.000754342 -0.00312097 0.000407827 0.00893605 1.55288e-06 -0.000719672 -0.004531 -0.00301585
KronosII_P25_6.0_A10_MAP66754397.CEL MAP66754397 -0.00312124 0.000888552 -0.00124604 -0.00822511 0.00411595 0.00476164 -0.00207186 0.00587616 0.00307699 -0.000443761
KronosII_P25_6.0_B03_MAP00668310.CEL MAP00668310 0.00104066 0.00879202 0.0036977 -0.00256704 0.00361468 0.00418555 0.006064 0.000592615 0.00129395 -0.0006205
KronosII_P25_6.0_B06_ROS21156815.CEL ROS21156815 -0.00472012 0.00150429 0.000542297 -1.87767e-05 0.00436543 -0.00609605 -0.00145535 0.00999981 -9.27593e-05 0.00339793
KronosII_P25_6.0_B08_ROS15712086.CEL ROS15712086 -0.000225253 0.00993859 -0.000446439 -0.00725809 0.00146898 0.00600331 0.00541916 -0.000318151 0.0104709 -0.00402677
KronosII_P25_6.0_B11_ROS20267709.CEL ROS20267709 -0.00842046 -0.00633792 -0.00594623 0.00371925 0.00229722 0.00225562 -0.00524608 0.000774069 -0.00514269 0.00173672
KronosII_P25_6.0_C01_MAP50104422.CEL MAP50104422 0.00316918 0.00643822 -0.00289932 -0.00454674 0.000647971 0.00149865 0.000534557 0.00179639 0.00678015 0.00653566
KronosII_P25_6.0_C02_MAP50100806.CEL MAP50100806 -0.0092745 -0.00831688 -0.00439087 0.00888744 0.00523761 0.00253896 0.000571605 -0.00127736 -0.00241491 -0.00692823
KronosII_P25_6.0_C05_MAP46000440.CEL MAP46000440 -0.0017397 0.00207913 0.00162284 -0.00396546 0.00134282 0.00524177 0.00350115 0.00351392 0.00449854 0.00347644
KronosII_P25_6.0_C07_MAP36379623.CEL MAP36379623 -0.00619974 -0.00493702 -0.00072362 0.00130203 0.00144669 0.000170289 -0.00148463 0.00479036 0.00216237 -0.00951085
KronosII_P25_6.0_C10_MAP61490006.CEL MAP61490006 -0.00772264 -0.00453482 -0.00191931 0.0036734 0.00245824 0.000532296 0.00228128 -0.000816992 0.00124637 -0.00559724
KronosII_P25_6.0_C11_MAP50301099.CEL MAP50301099 0.000237822 -0.00247909 -0.00626755 -0.000807968 0.00162454 0.00160847 -0.00532647 0.00142261 -0.00857682 -0.00463454
KronosII_P25_6.0_D10_ROS86094238.CEL ROS86094238 -0.000863308 -0.00141787 -0.00179432 -0.00412126 0.00236733 0.0015699 0.000560262 -0.000793343 -0.00223213 -0.00378289
KronosII_P25_6.0_E01_ROS10292311.CEL ROS10292311 0.00173434 0.0037903 0.00175989 -0.0050613 0.00278958 0.00616965 -0.00299625 -0.00470817 -0.00517571 0.00279955
KronosII_P25_6.0_E02_ROS10222853.CEL ROS10222853 -0.000469147 0.00273087 -0.000787552 -0.00360518 -0.000541699 0.00320078 -0.00232047 0.00105517 0.000598596 -0.000816373
KronosII_P25_6.0_E03_ROS11336574.CEL ROS11336574 -0.00918892 -0.00500148 -0.00345878 0.0071602 0.00383502 -0.00874419 -0.00274525 0.00847939 -0.000775082 -0.00405437
KronosII_P25_6.0_E06_ROS21159840.CEL ROS21159840 -0.00830308 -0.00474652 -0.000794186 0.00509978 0.00395125 0.00884067 0.00234273 -0.00483681 0.000264235 0.00142175
KronosII_P25_6.0_E09_ROS20194465.CEL ROS20194465 0.00472729 -0.00340903 -0.00267447 0.00198078 0.002274 -0.000398675 0.0040512 0.00397162 0.00406387 -0.00316866
KronosII_P25_6.0_E10_ROS11421184.CEL ROS11421184 0.000341006 0.00559299 0.00212469 -0.00410726 0.00433275 0.00623535 0.00132381 -0.00565109 0.00330797 -0.00193829
KronosII_P25_6.0_E11_ROS10419072.CEL ROS10419072 0.00260113 0.00472921 0.00175593 -0.00459591 0.00143866 0.00420958 0.000669444 0.0093756 0.00210847 0.00210127
KronosII_P25_6.0_F02_ROS10300914.CEL ROS10300914 0.0101125 0.00151536 -0.0055712 0.000429537 0.00104422 -0.00530351 -0.002385 0.00308195 0.000172346 0.006002
KronosII_P25_6.0_F03_ROS20201927.CEL ROS20201927 -0.00763727 -0.00303111 -0.0013258 0.00778304 0.00567724 7.11593e-06 0.00411298 0.00528724 -0.00372531 -0.0121319
KronosII_P25_6.0_F06_ROS20143248.CEL ROS20143248 -0.010406 -0.0038008 -0.00703239 0.00738496 0.00652008 0.00208798 0.0013298 -0.00512248 0.00101818 0.00471863
KronosII_P25_6.0_F08_ROS21125818.CEL ROS21125818 0.00205308 0.00601735 -0.0029808 -0.00465147 -0.000259959 0.00623825 -0.000660069 -0.000938293 -0.000351759 -0.00279432
KronosII_P25_6.0_F09_ROS10101327.CEL ROS10101327 -0.00403414 0.00268525 0.000520496 -0.000565706 0.00105185 -0.00336425 -0.000555597 0.00677379 0.00103284 -0.0141587
KronosII_P25_6.0_F11_ROS10218339.CEL ROS10218339 -0.0021852 -0.00236915 -0.00216732 0.00217236 0.0013043 0.00379941 0.00086602 -0.000242923 -0.00206428 -0.0034407
KronosII_P25_6.0_F12_ROS15495024.CEL ROS15495024 -0.00283055 0.00710211 -0.000407448 -0.000936442 0.000945625 0.0046384 0.00529841 0.000660113 -0.00416883 -0.00894132
KronosII_P25_6.0_G01_ROS20104101.CEL ROS20104101 -0.0120143 -0.0079355 -0.00541085 0.006971 0.0027242 -0.00490993 0.00100138 -0.00783146 -0.00616997 0.00394018
KronosII_P25_6.0_G02_ROS10271474.CEL ROS10271474 -0.00673234 -0.00316472 -0.00333028 0.00266735 0.000205434 0.00385302 -0.00241437 0.000472516 -0.00122049 -0.00269572
KronosII_P25_6.0_G03_ROS11606935.CEL ROS11606935 -0.0118733 -0.00934814 -0.00526712 0.00852572 0.0030185 -0.00328391 0.00634578 0.00786929 0.00937455 -0.00615541
KronosII_P25_6.0_G04_ROS20780035.CEL ROS20780035 -0.00180695 0.000207889 0.000900029 0.0014724 0.00207865 -0.00745093 0.00297226 0.00418768 0.00278193 -0.00778387
KronosII_P25_6.0_G06_ROS21158709.CEL ROS21158709 -0.000365851 -0.00565536 -0.00127929 0.00608261 -0.000180072 -0.000630962 -0.00135509 0.00207482 -0.000474393 0.00430849
KronosII_P25_6.0_H02_MAP51624179.CEL MAP51624179 0.0176342 -0.0110535 -0.00281666 0.00249193 0.000436548 -0.00628809 0.000527967 -0.0106026 0.00252294 0.00386452
KronosII_P25_6.0_H04_MAP33411712.CEL MAP33411712 0.00501093 0.035741 -0.00843905 0.0146348 0.00399595 -0.0278793 -0.00370305 0.00202549 0.00723118 0.0137803
PT-BYPI MAP39226595 0.00729225 -0.000663215 0.014381 0.00224362 -0.00215867 0.00439418 -0.00628887 0.0119759 0.000745581 -0.00437731
PT-BZ7I MAP36267530 -0.000820511 0.00710781 0.0454857 0.00998831 -0.00704174 0.00314514 0.00449012 0.00449224 -0.011484 -0.00905141
PT-BY8J MAP96892753 0.000943329 -0.0109882 0.00185124 -0.0105352 -0.00109928 -0.00401824 -0.00589023 -0.00748421 0.00729576 0.00471621
